cik,fiscal_year_end,industry_name,sector_name,lat,lng,Issuer Name,Issuer Ticker,Firm ID,Firm Name,Firm Issuing State,Firm Issuing City,Engagement Partner ID,Engagement Partner Name,filing_date,business_state
1451809,1231,Semiconductors & related devices,Electrical and electronic equipment,37.4097267,-121.9846555,SiTime Corporation,SITM,243,"BDO USA, LLP",California,San Jose,24311375,Ahmad Ejaz,3/3/2020,CA
1642545,1231,Surgical & medical instruments & apparatus,Instruments and related products,37.4099219,-121.9816028,"ShockWave Medical, Inc.",SWAV,42,Ernst & Young LLP,California,San Jose,4200538,Daniel Coleman,3/18/2020,CA
1275101,1231,State commercial banks,Depository institutions,37.4099999,-79.14,"Bank of the James Financial Group, Inc.",BOTJ,613,"Yount, Hyde & Barbour, P.C.",Virginia,Winchester,61351208,Brandon Driver,4/18/2019,VA
791915,1229,Semiconductors & related devices,Electrical and electronic equipment,37.4103081,-121.9505551,CYPRESS SEMICONDUCTOR CORP /DE/,CY,238,PricewaterhouseCoopers LLP,California,San Jose,23800152,Rishi Jobanputra,3/18/2020,CA
1138723,630,Surgical & medical instruments & apparatus,Instruments and related products,37.410414,-122.001132,Accuray Incorporated,ARAY,248,Grant Thornton LLP,California,San Jose,24800357,Amanda McCarty,9/22/2019,CA
1316016,1231,Semiconductors & related devices,Electrical and electronic equipment,37.4109808,-121.9429559,AQUANTIA CORP,AQ,34,Deloitte &  Touche LLP,California,San Jose,3410973,Ian Nasman,4/8/2019,CA
1596532,1231,Computer communications equipment,Industrial machinery and equipment,37.4118561,-121.9763085,"Arista Networks, Inc.",ANET,42,Ernst & Young LLP,California,San Jose,4202182,Tara Murphree,2/17/2020,CA
47217,1031,Computer & office equipment,Industrial machinery and equipment,37.4120244,-122.1483485,HP Inc.,HPQ,42,Ernst & Young LLP,California,San Jose,4200253,Mark Borsos,12/17/2019,CA
1094739,428,Semiconductors & related devices,Electrical and electronic equipment,37.4121243,-122.0018249,Finisar Corporation,FNSR,243,"BDO USA, LLP",California,San Jose,24311230,Aftab Jamil,7/11/2019,CA
1504167,131,Pharmaceutical preparations,Chemicals and allied products,37.4125272,-121.9458001,BioPharmX Corporation,BPMX,207,BPM LLP,California,San Jose,20700012,Daniel Winter,3/24/2020,CA
1372414,1231,Services-computer integrated systems design,Business services,37.412991,-121.9224695,"AEROHIVE NETWORKS, INC",HIVE,34,Deloitte &  Touche LLP,California,San Jose,3411184,Daniel Reaugh,3/20/2019,CA
1138639,1228,Telephone & telegraph apparatus,Electrical and electronic equipment,37.4135367,-122.0186579,Infinera Corporation,INFN,42,Ernst & Young LLP,California,San Jose,4203083,Michael Turner,3/10/2020,CA
1002047,424,Computer storage devices,Industrial machinery and equipment,37.4149198,-122.0095977,"NetApp, Inc.",NTAP,34,Deloitte &  Touche LLP,California,San Jose,3410847,Brian Baer,7/18/2019,CA
1486957,1231,Engines & turbines,Industrial machinery and equipment,37.4156834,-79.1425943,"BWX Technologies, Inc.",BWXT,34,Deloitte &  Touche LLP,North Carolina,Charlotte,3411048,Melinda Covert,3/13/2020,VA
1713683,731,Services-computer programming services,Business services,37.4159574,-121.9479801,"Zscaler, Inc.",ZS,238,PricewaterhouseCoopers LLP,California,San Jose,23800850,Courtney Blum,10/1/2019,CA
8504,1231,Aircraft,Transportation equipment,37.4167534,-95.6782759,AgEagle Aerial Systems Inc,UAVS,4048,D. Brooks and Associates CPA's P.A.,Florida,Palm Beach,404811111,David Brooks,4/25/2019,KS
1370880,1231,"Computer peripheral equipment, nec",Industrial machinery and equipment,37.4168712,-121.9220926,"FireEye, Inc.",FEYE,34,Deloitte &  Touche LLP,California,San Jose,3411215,John Kelm,3/11/2020,CA
203527,1002,Electromedical & electrotherapeutic apparatus,Instruments and related products,37.4170321,-122.1428778,VARIAN MEDICAL SYSTEMS INC,VAR,238,PricewaterhouseCoopers LLP,California,San Jose,23800175,Mikayel Nazloyan,12/20/2019,CA
912093,627,Semiconductors & related devices,Electrical and electronic equipment,37.4175167,-121.9784588,VIAVI SOLUTIONS INC.,VIAV,238,PricewaterhouseCoopers LLP,California,San Jose,23800345,Joseph Zullo,9/12/2019,CA
1468748,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,37.4184474,-122.148202,Kodiak Sciences Inc.,KOD,238,PricewaterhouseCoopers LLP,California,San Jose,23800390,Lindsey Piziali,4/9/2019,CA
1645590,1031,Wholesale-computers & peripheral equipment & software,Wholesale trade--durable goods,37.4192348,-121.9788586,Hewlett Packard Enterprise Company,HPE; HPE.WI.1; HPE.WI,42,Ernst & Young LLP,California,San Jose,4201290,Linda Hill,12/20/2019,CA
1675820,1231,Patent owners & lessors,Holding and other investment offices,37.4194384,-121.9710837,TiVo Corporation,TIVO,42,Ernst & Young LLP,California,Los Angeles,4203121,Mieke Velghe,2/20/2020,CA
1580345,1231,NA,NA,37.4195151,-122.209543,TriplePoint Venture Growth BDC Corp.,TPVG,34,Deloitte &  Touche LLP,California,San Francisco,3411647,Robert Lee,3/20/2020,CA
1664703,NA,Electrical industrial apparatus,Electrical and electronic equipment,37.4204832,-121.9637525,Bloom Energy Corp,BE,238,PricewaterhouseCoopers LLP,California,San Jose,23800737,David Humphreys,4/4/2019,CA
319201,630,Optical instruments & lenses,Instruments and related products,37.4207308,-121.9257694,KLA CORP,KLAC,238,PricewaterhouseCoopers LLP,California,San Jose,23800107,Deepak Bhandarkar,9/11/2019,CA
851310,1231,Radio & tv broadcasting & communications equipment,Electrical and electronic equipment,37.4211359,-121.9610865,HARMONIC INC,HLIT,238,PricewaterhouseCoopers LLP,California,San Jose,23800697,Jeffrey Mollenhauer,3/19/2020,CA
315213,1231,Services-help supply services,Business services,37.4219437,-122.2151303,ROBERT HALF INTERNATIONAL INC.,RHI,238,PricewaterhouseCoopers LLP,California,San Francisco,23800871,Trevor Tyacke,3/5/2020,CA
1652044,1231,"Services-computer programming, data processing, etc.",Business services,37.4223491,-122.0844984,Alphabet Inc.,GOOGL; 1864B; GOOG,42,Ernst & Young LLP,California,San Jose,4200576,Andrew Cotton,2/13/2020,CA
1053059,1231,Real estate investment trusts,Holding and other investment offices,37.4226364,-122.1463524,"Essex Portfolio, L.P.",NA,185,KPMG LLP,California,San Francisco,18500303,Brandon Wilcox,3/12/2020,CA
1535379,131,Services-prepackaged software,Business services,37.4252567,-122.1395653,"Cloudera, Inc.",CLDR,42,Ernst & Young LLP,California,San Jose,4200859,Mark Fernandez,4/22/2019,CA
1305253,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,37.43036,-122.1446733,"Eiger BioPharmaceuticals, Inc.",EIGR,185,KPMG LLP,California,San Francisco,18500563,Joseph Yuen,4/11/2019,CA
896878,731,Services-prepackaged software,Business services,37.4306146,-122.0960646,Intuit Inc.,INTU,42,Ernst & Young LLP,California,San Jose,4202299,Brian Outland,9/17/2019,CA
1377789,703,Radio & tv broadcasting & communications equipment,Electrical and electronic equipment,37.4391964,-121.9212079,"AVIAT NETWORKS, INC.",AVNW,243,"BDO USA, LLP",California,San Jose,24311118,Slade Fester,8/30/2019,CA
1801169,1231,Blank checks,Holding and other investment offices,37.4463727,-122.1615529,Social Capital Hedosophia Holdings Corp. II,IPOB.U; 0094B,688,Marcum LLP,New York,New York,68800121,Edward Hackert,3/7/2020,CA
1770141,1231,Blank checks,Holding and other investment offices,37.4482235,-122.1185653,"GigCapital2, Inc.",GIX.U; GIX.WS; GIX,207,BPM LLP,California,San Jose,20700002,Richard Bellucci,6/17/2019,CA
1743881,1231,Pharmaceutical preparations,Chemicals and allied products,37.4484039,-122.160524,"BridgeBio Pharma, Inc.",BBIO,34,Deloitte &  Touche LLP,California,San Francisco,3410616,Trisha Siegel,3/27/2020,CA
1529113,1231,Services-computer programming services,Business services,37.4485236,-122.1183142,Inpixon,INPX,688,Marcum LLP,New York,New York,68800124,Mitchell Watt,3/7/2020,CA
1802749,1231,NA,NA,37.450425,-122.1193347,"GigCapital3, Inc.",NA,207,BPM LLP,California,San Jose,20700002,Richard Bellucci,2/26/2020,CA
1786352,1231,Services-prepackaged software,Business services,37.4505705,-122.1148977,"Bill.com Holdings, Inc.",BILL,42,Ernst & Young LLP,California,San Francisco,4200229,Michael Bobroff,12/9/2019,CA
1557883,1231,Pharmaceutical preparations,Chemicals and allied products,37.4549796,-122.1669327,Dermira Inc,DERM,42,Ernst & Young LLP,California,San Jose,4200538,Daniel Coleman,3/1/2019,CA
1366340,1231,Patent owners & lessors,Holding and other investment offices,37.4603026,-122.1431918,"FINJAN HOLDINGS, INC.",FNJN; FNJNW,688,Marcum LLP,New York,Melville,68800134,James Aspromonti,3/7/2020,CA
1040470,531,Instruments for meas & testing of electricity & elec signals,Instruments and related products,37.4657215,-121.9193994,Aehr Test Systems,AEHR,207,BPM LLP,California,San Jose,20700012,Daniel Winter,9/12/2019,CA
1463101,1231,Semiconductors & related devices,Electrical and electronic equipment,37.4729388,-121.9352305,"Enphase Energy, Inc.",ENPH,34,Deloitte &  Touche LLP,California,San Francisco,3411664,Justin Yahr,3/19/2020,CA
1652535,1227,Semiconductors & related devices,Electrical and electronic equipment,37.4734201,-121.937445,"Ichor Holdings, Ltd.",ICHR,185,KPMG LLP,Oregon,Portland,18500699,Rod Clark,4/5/2019,CA
1501756,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,37.4750198,-122.150235,"Adverum Biotechnologies, Inc.",ADVM,42,Ernst & Young LLP,California,San Jose,4200538,Daniel Coleman,3/20/2020,CA
1527753,1231,Services-medical laboratories,Health services,37.476058,-122.145643,"Personalis, Inc.",PSNL,34,Deloitte &  Touche LLP,California,San Jose,3411215,John Kelm,6/12/2019,CA
1667633,1231,Pharmaceutical preparations,Chemicals and allied products,37.4761173,-122.1413398,"FORTY SEVEN, INC.",FTSV,42,Ernst & Young LLP,California,San Jose,4200538,Daniel Coleman,3/26/2020,CA
1299130,1231,Laboratory analytical instruments,Instruments and related products,37.477395,-122.1446443,"Pacific Biosciences of California, Inc.",PACB,42,Ernst & Young LLP,California,Redwood City,4201478,Surita Goehl,3/17/2020,CA
1271214,1231,Surgical & medical instruments & apparatus,Instruments and related products,37.4780109,-122.1415172,"Intersect Ent, Inc.",XENT,42,Ernst & Young LLP,California,San Jose,4200538,Daniel Coleman,3/10/2020,CA
1522602,1231,Pharmaceutical preparations,Chemicals and allied products,37.4787031,-122.1400879,"CohBar, Inc.",CWBR; COB.U,688,Marcum LLP,New York,New York,68800128,Alan Markowitz,3/16/2020,CA
886744,1231,Pharmaceutical preparations,Chemicals and allied products,37.4812387,-122.1738067,Geron Corporation,GERN,42,Ernst & Young LLP,California,Redwood City,4202726,Frances Schulz,3/24/2020,CA
1088856,1231,Pharmaceutical preparations,Chemicals and allied products,37.4812387,-122.1738067,Corcept Therapeutics Incorporated,CORT,42,Ernst & Young LLP,California,Redwood City,4202726,Frances Schulz,3/9/2020,CA
1370702,1231,Semiconductors & related devices,Electrical and electronic equipment,37.4812565,-121.9421592,QUANTENNA COMMUNICATIONS INC,QTNA,238,PricewaterhouseCoopers LLP,California,San Jose,23800468,David Charles,4/4/2019,CA
851520,103,Services-management consulting services,Engineering and management services,37.4812888,-122.173721,"Exponent, Inc.",EXPO,185,KPMG LLP,California,San Francisco,18500785,John Klanjac,3/23/2020,CA
1326801,1231,"Services-computer programming, data processing, etc.",Business services,37.4834888,-122.1499691,"Facebook, Inc.",FB; 6190B,42,Ernst & Young LLP,California,Redwood City,4201408,Richard Jackson,2/3/2020,CA
1372612,131,Services-prepackaged software,Business services,37.48487,-122.229315,"Box, Inc.",BOX; 9247B,42,Ernst & Young LLP,California,San Jose,4203237,Scott Whelton,3/20/2020,CA
350852,1231,State commercial banks,Depository institutions,37.4859742,-82.5428903,"Community Trust Bancorp, Inc.",CTBI,686,"BKD, LLP",Kentucky,Louisville,68606009,Benjamin Howard,3/13/2020,KY
707549,628,"Special industry machinery, nec",Industrial machinery and equipment,37.488472,-121.9574428,Lam Research Corporation,LRCX,42,Ernst & Young LLP,California,San Jose,4202676,Matthew Sapp,9/9/2019,CA
1177394,1130,Wholesale-computers & peripheral equipment & software,Wholesale trade--durable goods,37.4970796,-121.9799896,Synnex Corporation,SNX,185,KPMG LLP,California,Santa Clara,18500697,Jody Mortimore,2/29/2020,CA
1427925,1231,Pharmaceutical preparations,Chemicals and allied products,37.4985176,-122.214473,AcelRx Pharmaceuticals Inc.,ACRX,252,OUM & Co. LLP,California,San Francisco,25200004,Doug Pallotta,3/16/2020,CA
1131324,1231,Services-medical laboratories,Health services,37.4988975,-122.2181447,"Genomic Health, Inc.",GHDX,42,Ernst & Young LLP,California,Redwood City,4200506,David Cima,3/13/2019,CA
1538716,1231,Finance services,Nondepository credit institutions,37.4989707,-122.2408829,Oportun Financial Corp,OPRT,34,Deloitte &  Touche LLP,California,San Francisco,3411636,Ryan Anderson,3/26/2020,CA
1200375,1231,Industrial organic chemicals,Chemicals and allied products,37.4997243,-122.2169035,"Codexis, Inc.",CDXS,243,"BDO USA, LLP",California,San Jose,24311738,Ayoub Sunna,3/4/2020,CA
1506928,1231,Surgical & medical instruments & apparatus,Instruments and related products,37.5003249,-122.2124705,"Avinger, Inc.",AVGR,659,Moss Adams LLP,California,San Francisco,65900109,Derek Dowsett,1/20/2020,CA
1127537,NA,Surgical & medical instruments & apparatus,Instruments and related products,37.5005041,-122.2133571,Pulmonx Corporation,LUNG,243,"BDO USA, LLP",California,San Jose,24311375,Ahmad Ejaz,3/2/2020,CA
1576280,1231,Services-medical laboratories,Health services,37.500696,-122.2181572,"Guardant Health, Inc.",GH,42,Ernst & Young LLP,California,Redwood City,4202190,Joseph Muscat,3/18/2020,CA
1302573,1231,Pharmaceutical preparations,Chemicals and allied products,37.5011923,-122.2130889,"OncoMed Pharmaceuticals, Inc.",OMED,42,Ernst & Young LLP,California,Redwood City,4201478,Surita Goehl,3/25/2019,CA
1290476,1231,State commercial banks,Depository institutions,37.5018519,-77.6444039,Village Bank & Trust Financial Corp.,VBFC,613,"Yount, Hyde & Barbour, P.C.",Virginia,Richmond,61354120,Justin Crowder,3/21/2020,VA
1628171,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,37.5023866,-122.2204498,"Revolution Medicines, Inc.",RVMD,238,PricewaterhouseCoopers LLP,California,San Jose,23800175,Mikayel Nazloyan,2/19/2020,CA
920448,1231,Services-prepackaged software,Business services,37.5041973,-122.2132015,BroadVision Inc.,BVSN,252,OUM & Co. LLP,California,San Francisco,25200005,Darwin Pangilinan,4/30/2019,CA
1566044,1231,Pharmaceutical preparations,Chemicals and allied products,37.5044602,-122.2192064,Menlo Therapeutics Inc.,MNLO,199,Mayer Hoffman McCann P.C.,California,San Diego,19900015,Stephen Fanucchi,3/4/2020,CA
1173313,1231,Pharmaceutical preparations,Chemicals and allied products,37.5069992,-121.9460481,American BriVision (Holding) Corp,ABVC,2851,KCCW Accountancy Corp.,California,Diamond Bar,285111111,CHIHCHIANG WU,5/7/2019,CA
1051627,1231,Semiconductors & related devices,Electrical and electronic equipment,37.5072674,-121.9573958,"AXT, Inc.",AXTI,207,BPM LLP,California,San Jose,20700002,Richard Bellucci,3/24/2020,CA
1425205,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,37.5073305,-122.2470875,"IOVANCE BIOTHERAPEUTICS, INC.",IOVA,688,Marcum LLP,New York,New York,68800128,Alan Markowitz,2/28/2020,CA
1616533,830,Semiconductors & related devices,Electrical and electronic equipment,37.5087648,-122.001514,"SMART Global Holdings, Inc.",SGH,34,Deloitte &  Touche LLP,California,San Jose,3410847,Brian Baer,12/6/2019,CA
1590496,1231,"Communications services, nec",Communications,37.508985,-121.9501996,AERKOMM INC.,AKOM,2885,Chen and Fan Accountancy Corporation,California,San Jose,288509168,Yi-Fen Juan,5/22/2019,CA
1384905,1231,Services-computer processing & data preparation,Business services,37.5109813,-122.3065883,"RingCentral, Inc.",RNG; 9128B,185,KPMG LLP,California,Santa Clara,18500670,Sriprasadh Cadambi,3/23/2020,CA
944075,1231,Electronic computers,Industrial machinery and equipment,37.5111367,-122.0003591,"Socket Mobile, Inc.",SCKT,3627,"Sadler, Gibb & Associates, LLC",Utah,Salt Lake City,362700001,Chad Sadler,5/2/2019,CA
850429,1231,Rolling drawing & extruding of nonferrous metals,Primary metal industries,37.5142478,-77.5322873,TREDEGAR CORP,TG,238,PricewaterhouseCoopers LLP,Virginia,Richmond,23800104,Sarah Martin,4/16/2019,VA
1423774,131,Services-prepackaged software,Business services,37.518689,-122.2534467,"Zuora, Inc.",ZUO; 8977B,185,KPMG LLP,California,San Francisco,18500784,Conor Moore,5/17/2019,CA
1604821,1231,Services-medical laboratories,Health services,37.519288,-122.2640562,"Natera, Inc.",NTRA,42,Ernst & Young LLP,California,San Jose,4202505,Yogesh Ransing,3/18/2020,CA
925741,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,37.5193053,-122.2608723,"BioCardia, Inc.",BCDA; BCDAW,185,KPMG LLP,California,San Francisco,18500536,Jason Trimborn,4/26/2019,CA
1509261,630,Pharmaceutical preparations,Chemicals and allied products,37.5204348,-122.253956,"Rezolute, Inc.",RZLT,166,"Plante & Moran, PLLC",Colorado,Denver,16612091,Rebecca Potts,10/7/2019,CA
1512762,1231,"Biological products, (no disgnostic substances)",Chemicals and allied products,37.5221398,-122.2575356,"COHERUS BIOSCIENCES, INC.",CHRS,42,Ernst & Young LLP,California,Redwood City,4200920,Michael Formolo,3/12/2020,CA
712515,331,Services-prepackaged software,Business services,37.5232799,-122.2541417,Electronic Arts Inc.,EA; 0119B,185,KPMG LLP,California,Santa Clara,18500548,Lisa Munro,6/12/2019,CA
1446371,1231,Real estate investment trusts,Holding and other investment offices,37.5245965,-122.3390936,"Strategic Realty Trust, Inc.",NA,659,Moss Adams LLP,California,San Francisco,65900137,Kelvin Tetz,4/19/2019,CA
